Target,TAS,Rank,CumProb,AUC,n_binding,p.value
CSF1R,3 (1-10 uM),61,0.7777777777777778,0.6223628691983123,36,0.7244485252236876
CSF1R,3 (1-10 uM),62,0.8333333333333334,0.6223628691983123,36,0.7244485252236876
CSF1R,3 (1-10 uM),63,0.8888888888888888,0.6223628691983123,36,0.7244485252236876
CSF1R,3 (1-10 uM),75,0.9444444444444444,0.6223628691983123,36,0.7244485252236876
CSF1R,3 (1-10 uM),79,1,0.6223628691983123,36,0.7244485252236876
CSF1R,3 (1-10 uM),80,1,0.6223628691983123,36,0.7244485252236876
CSF1R,10 (>10 uM),1,0,0.5886075949367089,36,0.7244485252236876
CSF1R,10 (>10 uM),38,0.25,0.5886075949367089,36,0.7244485252236876
CSF1R,10 (>10 uM),44,0.5,0.5886075949367089,36,0.7244485252236876
CSF1R,10 (>10 uM),51,0.75,0.5886075949367089,36,0.7244485252236876
CSF1R,10 (>10 uM),65,1,0.5886075949367089,36,0.7244485252236876
CSF1R,10 (>10 uM),80,1,0.5886075949367089,36,0.7244485252236876
DAPK3,1 (<100 nM),1,0,0.9367088607594937,30,0.009652808044410984
DAPK3,1 (<100 nM),7,0.3333333333333333,0.9367088607594937,30,0.009652808044410984
DAPK3,1 (<100 nM),10,0.6666666666666666,0.9367088607594937,30,0.009652808044410984
DAPK3,1 (<100 nM),68,1,0.9367088607594937,30,0.009652808044410984
DAPK3,1 (<100 nM),80,1,0.9367088607594937,30,0.009652808044410984
DAPK3,2 (100-999 nM),1,0.2,0.9291139240506329,30,0.009652808044410984
DAPK3,2 (100-999 nM),2,0.4,0.9291139240506329,30,0.009652808044410984
DAPK3,2 (100-999 nM),14,0.6,0.9291139240506329,30,0.009652808044410984
DAPK3,2 (100-999 nM),15,0.8,0.9291139240506329,30,0.009652808044410984
DAPK3,2 (100-999 nM),29,1,0.9291139240506329,30,0.009652808044410984
DAPK3,2 (100-999 nM),80,1,0.9291139240506329,30,0.009652808044410984
DAPK3,3 (1-10 uM),1,0,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),5,0.045454545454545456,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),9,0.09090909090909091,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),12,0.13636363636363635,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),13,0.18181818181818182,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),20,0.22727272727272727,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),23,0.2727272727272727,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),24,0.3181818181818182,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),33,0.36363636363636365,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),37,0.4090909090909091,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),45,0.45454545454545453,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),49,0.5,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),53,0.5454545454545454,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),54,0.5909090909090909,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),55,0.6363636363636364,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),56,0.6818181818181818,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),57,0.7272727272727273,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),62,0.7727272727272727,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),63,0.8181818181818182,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),71,0.8636363636363636,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),72,0.9090909090909091,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),75,0.9545454545454546,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),79,1,0.5011507479861911,30,0.009652808044410984
DAPK3,3 (1-10 uM),80,1,0.5011507479861911,30,0.009652808044410984
DAPK3,10 (>10 uM),1,0,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),3,0.0625,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),8,0.125,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),11,0.1875,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),18,0.25,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),38,0.3125,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),40,0.375,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),44,0.4375,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),46,0.5,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),51,0.5625,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),52,0.625,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),58,0.6875,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),60,0.75,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),61,0.8125,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),65,0.875,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),67,0.9375,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),70,1,0.5197784810126582,30,0.009652808044410984
DAPK3,10 (>10 uM),80,1,0.5197784810126582,30,0.009652808044410984
DCLK3,1 (<100 nM),1,0.25,0.9335443037974683,13,0.14465741619099384
DCLK3,1 (<100 nM),10,0.5,0.9335443037974683,13,0.14465741619099384
DCLK3,1 (<100 nM),13,0.75,0.9335443037974683,13,0.14465741619099384
DCLK3,1 (<100 nM),29,1,0.9335443037974683,13,0.14465741619099384
DCLK3,1 (<100 nM),80,1,0.9335443037974683,13,0.14465741619099384
DCLK3,2 (100-999 nM),1,0,0.8818565400843881,13,0.14465741619099384
DCLK3,2 (100-999 nM),7,0.3333333333333333,0.8818565400843881,13,0.14465741619099384
DCLK3,2 (100-999 nM),23,0.6666666666666666,0.8818565400843881,13,0.14465741619099384
DCLK3,2 (100-999 nM),68,1,0.8818565400843881,13,0.14465741619099384
DCLK3,2 (100-999 nM),80,1,0.8818565400843881,13,0.14465741619099384
DCLK3,3 (1-10 uM),1,0,0.6603375527426161,13,0.14465741619099384
DCLK3,3 (1-10 uM),5,0.16666666666666666,0.6603375527426161,13,0.14465741619099384
DCLK3,3 (1-10 uM),9,0.3333333333333333,0.6603375527426161,13,0.14465741619099384
DCLK3,3 (1-10 uM),24,0.5,0.6603375527426161,13,0.14465741619099384
DCLK3,3 (1-10 uM),61,0.6666666666666666,0.6603375527426161,13,0.14465741619099384
DCLK3,3 (1-10 uM),67,0.8333333333333334,0.6603375527426161,13,0.14465741619099384
DCLK3,3 (1-10 uM),70,1,0.6603375527426161,13,0.14465741619099384
DCLK3,3 (1-10 uM),80,1,0.6603375527426161,13,0.14465741619099384
DCLK3,10 (>10 uM),1,0,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),3,0.043478260869565216,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),8,0.08695652173913043,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),11,0.13043478260869565,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),12,0.17391304347826086,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),14,0.21739130434782608,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),33,0.2608695652173913,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),37,0.30434782608695654,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),38,0.34782608695652173,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),44,0.391304347826087,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),45,0.43478260869565216,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),46,0.4782608695652174,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),51,0.5217391304347826,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),52,0.5652173913043478,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),53,0.6086956521739131,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),54,0.6521739130434783,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),55,0.6956521739130435,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),56,0.7391304347826086,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),57,0.782608695652174,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),60,0.8260869565217391,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),65,0.8695652173913043,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),71,0.9130434782608695,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),72,0.9565217391304348,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),75,1,0.4964226747385801,13,0.14465741619099384
DCLK3,10 (>10 uM),80,1,0.4964226747385801,13,0.14465741619099384
DDR1,1 (<100 nM),1,0,0.48417721518987344,22,0.8741930435666354
DDR1,1 (<100 nM),11,0.125,0.48417721518987344,22,0.8741930435666354
DDR1,1 (<100 nM),23,0.25,0.48417721518987344,22,0.8741930435666354
DDR1,1 (<100 nM),33,0.375,0.48417721518987344,22,0.8741930435666354
DDR1,1 (<100 nM),56,0.5,0.48417721518987344,22,0.8741930435666354
DDR1,1 (<100 nM),67,0.625,0.48417721518987344,22,0.8741930435666354
DDR1,1 (<100 nM),71,0.75,0.48417721518987344,22,0.8741930435666354
DDR1,1 (<100 nM),72,0.875,0.48417721518987344,22,0.8741930435666354
DDR1,1 (<100 nM),75,1,0.48417721518987344,22,0.8741930435666354
DDR1,1 (<100 nM),80,1,0.48417721518987344,22,0.8741930435666354
DDR1,2 (100-999 nM),1,0.125,0.5917721518987341,22,0.8741930435666354
DDR1,2 (100-999 nM),3,0.25,0.5917721518987341,22,0.8741930435666354
DDR1,2 (100-999 nM),46,0.375,0.5917721518987341,22,0.8741930435666354
DDR1,2 (100-999 nM),51,0.5,0.5917721518987341,22,0.8741930435666354
DDR1,2 (100-999 nM),53,0.625,0.5917721518987341,22,0.8741930435666354
DDR1,2 (100-999 nM),54,0.75,0.5917721518987341,22,0.8741930435666354
DDR1,2 (100-999 nM),57,0.875,0.5917721518987341,22,0.8741930435666354
DDR1,2 (100-999 nM),70,1,0.5917721518987341,22,0.8741930435666354
DDR1,2 (100-999 nM),80,1,0.5917721518987341,22,0.8741930435666354
DDR1,3 (1-10 uM),1,0,0.6729957805907173,22,0.8741930435666354
DDR1,3 (1-10 uM),5,0.16666666666666666,0.6729957805907173,22,0.8741930435666354
DDR1,3 (1-10 uM),10,0.3333333333333333,0.6729957805907173,22,0.8741930435666354
DDR1,3 (1-10 uM),29,0.5,0.6729957805907173,22,0.8741930435666354
DDR1,3 (1-10 uM),55,0.6666666666666666,0.6729957805907173,22,0.8741930435666354
DDR1,3 (1-10 uM),61,0.8333333333333334,0.6729957805907173,22,0.8741930435666354
DDR1,3 (1-10 uM),68,1,0.6729957805907173,22,0.8741930435666354
DDR1,3 (1-10 uM),80,1,0.6729957805907173,22,0.8741930435666354
DDR1,10 (>10 uM),1,0,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),2,0.05263157894736842,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),7,0.10526315789473684,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),8,0.15789473684210525,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),9,0.21052631578947367,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),12,0.2631578947368421,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),13,0.3157894736842105,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),14,0.3684210526315789,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),22,0.42105263157894735,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),24,0.47368421052631576,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),25,0.5263157894736842,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),38,0.5789473684210527,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),41,0.631578947368421,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),44,0.6842105263157895,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),45,0.7368421052631579,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),52,0.7894736842105263,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),58,0.8421052631578947,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),59,0.8947368421052632,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),60,0.9473684210526315,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),65,1,0.6568954030646236,22,0.8741930435666354
DDR1,10 (>10 uM),80,1,0.6568954030646236,22,0.8741930435666354
DDR2,1 (<100 nM),1,0,0.6012658227848101,17,0.7914614702397177
DDR2,1 (<100 nM),11,0.16666666666666666,0.6012658227848101,17,0.7914614702397177
DDR2,1 (<100 nM),23,0.3333333333333333,0.6012658227848101,17,0.7914614702397177
DDR2,1 (<100 nM),33,0.5,0.6012658227848101,17,0.7914614702397177
DDR2,1 (<100 nM),56,0.6666666666666666,0.6012658227848101,17,0.7914614702397177
DDR2,1 (<100 nM),71,0.8333333333333334,0.6012658227848101,17,0.7914614702397177
DDR2,1 (<100 nM),72,1,0.6012658227848101,17,0.7914614702397177
DDR2,1 (<100 nM),80,1,0.6012658227848101,17,0.7914614702397177
DDR2,2 (100-999 nM),1,0,0.6708860759493671,17,0.7914614702397177
DDR2,2 (100-999 nM),10,0.3333333333333333,0.6708860759493671,17,0.7914614702397177
DDR2,2 (100-999 nM),70,0.6666666666666666,0.6708860759493671,17,0.7914614702397177
DDR2,2 (100-999 nM),75,1,0.6708860759493671,17,0.7914614702397177
DDR2,2 (100-999 nM),80,1,0.6708860759493671,17,0.7914614702397177
DDR2,3 (1-10 uM),1,0.125,0.5806962025316456,17,0.7914614702397177
DDR2,3 (1-10 uM),5,0.25,0.5806962025316456,17,0.7914614702397177
DDR2,3 (1-10 uM),29,0.375,0.5806962025316456,17,0.7914614702397177
DDR2,3 (1-10 uM),54,0.5,0.5806962025316456,17,0.7914614702397177
DDR2,3 (1-10 uM),55,0.625,0.5806962025316456,17,0.7914614702397177
DDR2,3 (1-10 uM),61,0.75,0.5806962025316456,17,0.7914614702397177
DDR2,3 (1-10 uM),67,0.875,0.5806962025316456,17,0.7914614702397177
DDR2,3 (1-10 uM),68,1,0.5806962025316456,17,0.7914614702397177
DDR2,3 (1-10 uM),80,1,0.5806962025316456,17,0.7914614702397177
DDR2,10 (>10 uM),1,0,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),2,0.043478260869565216,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),3,0.08695652173913043,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),7,0.13043478260869565,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),8,0.17391304347826086,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),9,0.21739130434782608,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),12,0.2608695652173913,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),13,0.30434782608695654,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),14,0.34782608695652173,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),20,0.391304347826087,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),22,0.43478260869565216,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),24,0.4782608695652174,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),37,0.5217391304347826,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),38,0.5652173913043478,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),41,0.6086956521739131,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),44,0.6521739130434783,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),45,0.6956521739130435,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),51,0.7391304347826086,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),52,0.782608695652174,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),53,0.8260869565217391,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),57,0.8695652173913043,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),59,0.9130434782608695,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),60,0.9565217391304348,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),65,1,0.6428178315905339,17,0.7914614702397177
DDR2,10 (>10 uM),80,1,0.6428178315905339,17,0.7914614702397177
EGFR,1 (<100 nM),1,0.08333333333333333,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),9,0.16666666666666666,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),12,0.25,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),20,0.3333333333333333,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),24,0.4166666666666667,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),51,0.5,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),53,0.5833333333333334,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),58,0.6666666666666666,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),60,0.75,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),65,0.8333333333333334,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),70,0.9166666666666666,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),75,1,0.5654008438818565,33,0.5933240692863426
EGFR,1 (<100 nM),80,1,0.5654008438818565,33,0.5933240692863426
EGFR,2 (100-999 nM),1,0,0.6518987341772152,33,0.5933240692863426
EGFR,2 (100-999 nM),19,0.16666666666666666,0.6518987341772152,33,0.5933240692863426
EGFR,2 (100-999 nM),33,0.3333333333333333,0.6518987341772152,33,0.5933240692863426
EGFR,2 (100-999 nM),37,0.5,0.6518987341772152,33,0.5933240692863426
EGFR,2 (100-999 nM),40,0.6666666666666666,0.6518987341772152,33,0.5933240692863426
EGFR,2 (100-999 nM),41,0.8333333333333334,0.6518987341772152,33,0.5933240692863426
EGFR,2 (100-999 nM),63,1,0.6518987341772152,33,0.5933240692863426
EGFR,2 (100-999 nM),80,1,0.6518987341772152,33,0.5933240692863426
EGFR,3 (1-10 uM),1,0,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),2,0.06666666666666667,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),3,0.13333333333333333,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),5,0.2,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),10,0.26666666666666666,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),13,0.3333333333333333,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),15,0.4,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),29,0.4666666666666667,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),54,0.5333333333333333,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),55,0.6,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),56,0.6666666666666666,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),57,0.7333333333333333,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),67,0.8,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),68,0.8666666666666667,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),71,0.9333333333333333,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),79,1,0.5856540084388185,33,0.5933240692863426
EGFR,3 (1-10 uM),80,1,0.5856540084388185,33,0.5933240692863426
EGFR,10 (>10 uM),1,0,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),7,0.07692307692307693,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),8,0.15384615384615385,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),11,0.23076923076923078,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),14,0.3076923076923077,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),18,0.38461538461538464,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),23,0.46153846153846156,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),38,0.5384615384615384,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),44,0.6153846153846154,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),45,0.6923076923076923,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),52,0.7692307692307693,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),59,0.8461538461538461,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),61,0.9230769230769231,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),72,1,0.6416747809152873,33,0.5933240692863426
EGFR,10 (>10 uM),80,1,0.6416747809152873,33,0.5933240692863426
EPHA2,1 (<100 nM),1,0,0.6033755274261603,27,0.5929909232775821
EPHA2,1 (<100 nM),33,0.3333333333333333,0.6033755274261603,27,0.5929909232775821
EPHA2,1 (<100 nM),63,0.6666666666666666,0.6033755274261603,27,0.5929909232775821
EPHA2,1 (<100 nM),70,1,0.6033755274261603,27,0.5929909232775821
EPHA2,1 (<100 nM),80,1,0.6033755274261603,27,0.5929909232775821
EPHA2,2 (100-999 nM),1,0.2,0.769620253164557,27,0.5929909232775821
EPHA2,2 (100-999 nM),11,0.4,0.769620253164557,27,0.5929909232775821
EPHA2,2 (100-999 nM),40,0.6,0.769620253164557,27,0.5929909232775821
EPHA2,2 (100-999 nM),43,0.8,0.769620253164557,27,0.5929909232775821
EPHA2,2 (100-999 nM),57,1,0.769620253164557,27,0.5929909232775821
EPHA2,2 (100-999 nM),80,1,0.769620253164557,27,0.5929909232775821
EPHA2,3 (1-10 uM),1,0,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),2,0.05263157894736842,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),5,0.10526315789473684,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),10,0.15789473684210525,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),12,0.21052631578947367,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),13,0.2631578947368421,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),15,0.3157894736842105,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),20,0.3684210526315789,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),23,0.42105263157894735,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),24,0.47368421052631576,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),29,0.5263157894736842,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),47,0.5789473684210527,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),53,0.631578947368421,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),54,0.6842105263157895,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),56,0.7368421052631579,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),68,0.7894736842105263,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),71,0.8421052631578947,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),75,0.8947368421052632,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),76,0.9473684210526315,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),79,1,0.5769487008660893,27,0.5929909232775821
EPHA2,3 (1-10 uM),80,1,0.5769487008660893,27,0.5929909232775821
EPHA2,10 (>10 uM),1,0,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),3,0.045454545454545456,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),7,0.09090909090909091,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),9,0.13636363636363635,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),14,0.18181818181818182,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),17,0.22727272727272727,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),18,0.2727272727272727,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),37,0.3181818181818182,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),38,0.36363636363636365,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),41,0.4090909090909091,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),42,0.45454545454545453,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),44,0.5,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),45,0.5454545454545454,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),51,0.5909090909090909,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),52,0.6363636363636364,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),55,0.6818181818181818,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),59,0.7272727272727273,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),60,0.7727272727272727,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),61,0.8181818181818182,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),65,0.8636363636363636,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),67,0.9090909090909091,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),69,0.9545454545454546,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),72,1,0.5207134637514385,27,0.5929909232775821
EPHA2,10 (>10 uM),80,1,0.5207134637514385,27,0.5929909232775821
EPHA8,1 (<100 nM),1,0,0.6487341772151899,14,0.7953022568950405
EPHA8,1 (<100 nM),11,0.25,0.6487341772151899,14,0.7953022568950405
EPHA8,1 (<100 nM),33,0.5,0.6487341772151899,14,0.7953022568950405
EPHA8,1 (<100 nM),70,0.75,0.6487341772151899,14,0.7953022568950405
EPHA8,1 (<100 nM),75,1,0.6487341772151899,14,0.7953022568950405
EPHA8,1 (<100 nM),80,1,0.6487341772151899,14,0.7953022568950405
EPHA8,2 (100-999 nM),1,0,0.5284810126582279,14,0.7953022568950405
EPHA8,2 (100-999 nM),43,0.25,0.5284810126582279,14,0.7953022568950405
EPHA8,2 (100-999 nM),53,0.5,0.5284810126582279,14,0.7953022568950405
EPHA8,2 (100-999 nM),56,0.75,0.5284810126582279,14,0.7953022568950405
EPHA8,2 (100-999 nM),57,1,0.5284810126582279,14,0.7953022568950405
